"occ_id","Record.ID","Data.Resource.ID","Data.Resource.Name","Institution.ID","Institution","Collection.ID","Collection","Licence","Catalogue.Number","Taxon.Concept.GUID","Scientific.Name...original","Vernacular.name...original","Scientific.Name","Taxon.Rank","Vernacular.name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Institution.Code","Collection.Code","Locality","Latitude...original","Longitude...original","Geodetic.datum...original","Latitude","Longitude","Coordinate.Uncertainty.in.Metres","Country...parsed","State...parsed","Minimum.elevation.in.meters","Maximum.elevation.in.meters","Minimum.depth.in.meters","Maximum.depth.in.meters","Individual.count","Year","Month","Basis.Of.Record","Basis.Of.Record...original","Occurrence.status","Sex","Taxonomic.Quality","Location.Quality","Collector","identified._.by","identified._.date","Record.number","raw._.sampling._.protocol","event._.id","Occurrence.status.assumed.to.be.present","Coordinates.are.out.of.range.for.species","Coordinates.dont.match.supplied.country","Day.and.month.transposed","Depth.value.supplied.in.feet","Depth.value.non.numeric","Depth.out.of.range","First.of.the.month","First.of.the.year","Identification.date.before.occurrence.date","Incomplete.collection.date","Invalid.collection.date","Name.not.in.national.checklists","Name.not.recognised","Collector.name.unparseable","Supplied.country.not.recognised","Kingdom.not.recognised","Type.status.not.recognised","Unrecognized.geodetic.datum","valid_coord",".val",".equ",".zer",".cap",".cen",".sea",".otl",".gbf",".inst",".summary"
"occ_030","d512db6c-d8f5-42a3-a422-d9eacb68a4f5","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22105,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","rio Una, Itaetê, BA",-12.93638889,-41.06583333,"unknown",-12.93638889,-41.06583333,NA,"",NA,NA,NA,NA,NA,"196",1999,3,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99031701","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_031","f795eda6-ba2b-4206-a319-74cd91a47a9b","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",11027,264403,"Astyanax taeniatus",NA,"Astyanax taeniatus","species","Mojarra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax taeniatus","MNRJ","ICTIOLOGIAMNRJ","rio Areia Branca, afluente do rio Macaé, municipio de Macaé, RJ",-22335,-42.03138889,"unknown",-22335,-42.03138889,NA,"",NA,NA,NA,NA,NA,"10",1982,1,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","false","Ictiologia e Malacologia (MNRJ)","F.A.G.Melo","2001-01-01",NA,NA,"IM82010701","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_032","f5b7875d-cb79-49bb-92f4-5e7c3b8dc742","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",26618,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio Branco (bacia do rio Itanhaém), Cananéia, SP",-24.12388889,-46.79361111,"unknown",-24.12388889,-46.79361111,NA,"",NA,NA,NA,NA,NA,"2",1997,7,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Roberto Leung","F.A.G.Melo","2016-01-01",NA,NA,"RL97070002","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_033","f5656439-7df9-416e-a65d-349897ce2645","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",13690,138703,"Astyanax intermedius",NA,"Astyanax intermedius","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax intermedius","MNRJ","ICTIOLOGIAMNRJ","rio dos Frades, junto à desembocadura do córrego da Chácara",-22.29083333,-42.84666667,"unknown",-22.29083333,-42.84666667,NA,"",NA,NA,NA,NA,NA,"4",1995,7,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","P.A.Buckup, D.F.Moraes, E.H.L.Pereira *","F.A.G.Melo","2001-01-01",NA,NA,"MNI95072704","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_034","e724ba75-c560-4654-a61e-8c27ed002400","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",17577,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","riacho afluente do córrego Salobro, afluente do rio Paranã, no cruzamento com estrada que liga cidade de Formosa *",-15.3875,-47.29916667,"unknown",-15.3875,-47.29916667,NA,"",NA,NA,NA,NA,NA,"2",1983,4,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","L.E.M.Cardoso","","",NA,NA,"LEMC83040103","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_035","fe6f8038-7701-4e58-a2b5-c29602f6f283","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22682,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","poço Mandassai, Lençóis, BA",-12.52194444,-41.37583333,"unknown",-12.52194444,-41.37583333,NA,"",NA,NA,NA,NA,NA,"1007",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2000-01-01",NA,NA,"ACAS99110703","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_036","f65ca39b-d3ff-45ee-b31f-03f4001b5596","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",30448,138615,"Astyanax scabripinnis",NA,"Astyanax scabripinnis","species","Piaba sulana","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax scabripinnis","MNRJ","ICTIOLOGIAMNRJ","rio Braco do Norte junto a rodovia SC-407, cerca de 234m de centro do municipio de Aritapolis, sub-drenagem Braco *",-27.86333333,-49.05722222,"unknown",-27.86333333,-49.05722222,NA,"",NA,NA,NA,NA,NA,"27",2007,1,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","M.Britto","M.Britto","2007-01-01",NA,NA,"MRB2007012203","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"occ_037","d4544fb2-e472-4a2e-bb2c-72226004a8e4","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",23325,202564,"Astyanax parahybae",NA,"Astyanax parahybae","species","Lambari","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax parahybae","MNRJ","ICTIOLOGIAMNRJ","rio Paraibuna, bacia do rio Paraíba do Sul",-22.38694444,-45.67222222,"unknown",-22.38694444,-45.67222222,NA,"",NA,NA,NA,NA,NA,"9",1990,3,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","O.M.Filho","F.A.G.Melo","2002-01-01",NA,NA,"OMF90031001","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_038","f5433fd9-5bc7-4716-b48d-bf70b105df2e","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",11023,233045,"Astyanax giton",NA,"Astyanax giton","species","Piaba do rio paraíba","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax giton","MNRJ","ICTIOLOGIAMNRJ","desembocadura do rio Bengala no rio Grande (bacia do Paraíba), próximo a localidade de Riograndina, Friburgo, RJ",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",1982,1,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Ictiologia e Malacologia (MNRJ)","F.A.G.Melo","2001-01-01",NA,NA,"IM82011701","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_039","f6dcc723-7492-4255-9bdb-0b1401aefeb4","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",17570,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Água Quente (afluente do rio Paranã), no cruzamento da estrada Formosa-Itiquira-Flores de Goiás, GO",-14.97305556,-47.47666667,"unknown",-14.97305556,-47.47666667,NA,"",NA,NA,NA,NA,NA,"9",1982,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","L.E.M.Cardoso","","",NA,NA,"LEMC82090401","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_040","f5d0837c-430d-4f76-bdb0-567435d7a571","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",5980,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","represa do rio Douro, Estado do Rio de Janeiro",-22.63333333,-43.53333333,"unknown",-22.63333333,-43.53333333,NA,"",NA,NA,NA,NA,NA,"",1946,5,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","H.Berla","","",NA,NA,"HB46050101","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_041","f464e1b9-a837-478c-9edf-7f41c12012a1","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",25897,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio Paineiras sob a ponte da Estrada do Cabungui, Vargem Grande",-22.96666667,-43.5,"unknown",-22.96666667,-43.5,NA,"",NA,NA,NA,NA,NA,"15",2003,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","J.R.Gomes","J.R.Gomes","2003-01-01",NA,NA,"JRG2003090501","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_042","f2e0cf6f-35c1-45f3-9226-6dc4baa4ba00","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",29773,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","canal do rio Piumhi, confluencia com foz do ribeirao Minhoca, municipio de Capitolio, MG",-20.53194444,-46045,"unknown",-20.53194444,-46045,NA,"",NA,NA,NA,NA,NA,"20",2006,1,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","false","W.A.M.Peres","U.Jaramillo","2008-01-01",NA,NA,"WAMP2006011801","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_043","f0a85748-790a-414d-ac79-6a7e497a0085","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",25821,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","Canal de Sernambetiba, 1,5Km de av. dos Bandeirantes",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"21",2003,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","J.R.Gomes","J.R.Gomes","2003-01-01",NA,NA,"JRG2003091202","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_044","d39496e9-9d7b-4ff8-b87a-d1d771c34924","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",27783,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Poção no rio Guapiaçu, ao lado da comunidade de Guapiaçu",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",2003,4,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","L.M.Sarmento-Soares","2004-01-01",NA,NA,"PG2003041306","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_045","ecc4d303-28ce-477f-bae2-23c01519a136","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21233,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Suruvi, mun. de Concórdia, SC",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"33",1986,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","G.A.Ferraro","2012-01-01",NA,NA,"Z86091201","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_046","ee1a56a5-2b04-4de9-b0db-3a5c3f8e5ecd","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",23127,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Iguaçú, município de Quedas do Iguaçú, a jusante da represa de Salto Osório",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"9",1990,1,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","A.S.Soares","F.A.G.Melo","2002-01-01",NA,NA,"ASS90011701","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_047","eb95bc38-f89e-4f7e-8eda-a7cc776a4ad1","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",10965,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Rio Iguaçu, 4 km abaixo de Porto União",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"4",1946,1,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Victor Strawiasky","","",NA,NA,"VS46010002","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_048","eb6aaef0-85e8-41c0-8d03-702683d6fa7c","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",11032,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","riacho afluente do rio Macaé, mun. Macaé, RJ",-22.33055556,-42.01055556,"unknown",-22.33055556,-42.01055556,NA,"",NA,NA,NA,NA,NA,"7",1982,1,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Ictiologia e Malacologia (MNRJ)","","",NA,NA,"IM82010702","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_049","f65eaf05-e0f1-4ae2-94a8-0d62c51ca780","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",13671,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","rio Jequitinhonha, Joaima, MG",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"75",1990,8,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","C.R.S.F. Bizerril","S.A.Santos","2016-01-01",NA,NA,"CRSFB90081201","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_050","fa4419a1-f98e-4c02-a81c-c3bc54691ba4","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",16301,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Grande, (formador do r. Dois Rios, afl.m.dir.r. Paraíba do Sul), próximo à fazenda Cachoeira",-21.86666667,-42.03333333,"unknown",-21.86666667,-42.03333333,NA,"",NA,NA,NA,NA,NA,"62",1988,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","E.P. Caramaschi et al.","H. S. Thiago","1990-01-01",NA,NA,"PPS8811118","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_051","c78f0bac-87c5-490a-a527-4a100b59a595","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",23137,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","ribeirão das Marrecas, Fazenda Imbauba, Londrina, PR",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"21",1996,3,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","L.H.Silva","F.A.G.Melo","2002-01-01",NA,NA,"LHS96030801","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_052","c6de1160-9848-49cc-9589-5a2821196ff2","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21985,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Piaba, Mucugê, BA",-12.95,-41.2775,"unknown",-12.95,-41.2775,NA,"",NA,NA,NA,NA,NA,"26",1999,3,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99031604","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
